Index,globalInd,opt,timeOpt,locOpt,catOpt,modelOpt,encDim,denom,n_layers,n_units_layer_0,n_units_layer_1,n_units_layer_2,lrate,nEpoch,dropout_prob,weight_decay,objmean,objsd,meantop5,sdtop5,meanbottom5,sdbottom5,meantime,long5time,bestobj,wf1top5,acctop5
51,351,1,1dpos,polar,5FTE,NN,,,1,128,,,0.038335632832619,500,0.4378329246654444,3.7492907833538e-05,0.9741134611583316,0.0045191665677823,0.9768728997825658,0.0,0.9652105159122356,1.2412670766236366e-16,0.08,0.8,0.9768728997825658,0.539908088235294,0.9768728997825658
52,352,1,1dpos,polar,WTE,NN,,,3,256,128.0,128.0,0.0032248941523736,500,0.1517194240374814,0.0001221242725804,0.9719312117019172,0.0055086965517054,0.9769915002965014,0.0001767992075508,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9772682348290176,0.5436247113569405,0.9769915002965014
53,353,1,1dpos,polar,onehot,NN,,,2,128,256.0,,0.0258515886019842,500,0.4761880977354817,9.384800754623516e-05,0.9726507214864596,0.0052890354950794,0.9769519667918564,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.04,0.4,0.9770705673057916,0.5421726116963338,0.9769519667918564
54,354,1,1dpos,raw,5FTE,NN,,,3,256,128.0,128.0,0.0130050657422757,200,0.1911902978232152,0.0003667867582722,0.9738525400276734,0.0052392419135112,0.9782565724451472,0.0001397720460933,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9784542399683732,0.581804003405568,0.9782565724451472
55,355,1,1dpos,raw,WTE,NN,,,3,512,256.0,256.0,0.0113274122442089,200,0.3749132905754487,0.0002920626117229,0.974651116821506,0.0048495075466903,0.978217038940502,0.0002577269185689,0.9652105159122356,1.2412670766236366e-16,0.3,1.2,0.9786519074915992,0.5783649677708904,0.978217038940502
56,356,1,1dpos,raw,onehot,NN,,,3,256,512.0,512.0,0.0097494528041725,300,0.4600770004306724,0.0004147489000081,0.9738525400276734,0.0052384808732073,0.9782565724451472,0.0001397720460933,0.9652105159122356,1.2412670766236366e-16,0.36,1.0,0.9784542399683732,0.578529216326646,0.9782565724451472
57,357,1,1dpos,zone,5FTE,NN,,,3,512,512.0,256.0,0.0149826087597964,500,0.3295109874015409,1.746976252874348e-05,0.973690452658628,0.0052147127363297,0.9782565724451472,0.0002795440921868,0.9652105159122356,1.2412670766236366e-16,0.24,1.0,0.9786519074915992,0.5834208554728095,0.9782565724451472
58,358,1,1dpos,zone,WTE,NN,,,3,128,128.0,128.0,0.0112041352950293,300,0.4598586669988312,0.0001657462618755,0.97445344929828,0.0050155335455642,0.978414706463728,0.0002931883173392,0.9652105159122356,1.2412670766236366e-16,0.18,1.0,0.9788495750148252,0.5860981267590204,0.978414706463728
59,359,1,1dpos,zone,onehot,NN,,,1,512,,,0.0179733881904739,500,0.1700835920169556,0.0002462179846164,0.9742122949199444,0.0054778080937397,0.9785333069776636,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9786519074915992,0.587428079489203,0.9785333069776636
60,360,1,cyclic,2dpos,5FTE,NN,16.0,5000.0,3,128,256.0,512.0,0.0108086052219383,400,0.4290828252823686,0.0002327505260778,0.9748606443961256,0.0040093675052225,0.977544969361534,0.0001767992075508,0.9652105159122356,1.2412670766236366e-16,0.22,1.0,0.9776635698754694,0.570526778592447,0.977544969361534
61,361,1,cyclic,2dpos,WTE,NN,16.0,5000.0,1,256,,,0.0512298711974624,500,0.4285624488616795,2.685159071062876e-05,0.9740383474995058,0.0047602315158744,0.9773077683336628,0.0002577269185689,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.9776635698754694,0.5701666463831421,0.9773077683336628
62,362,1,cyclic,2dpos,onehot,NN,16.0,5000.0,2,512,256.0,,0.0053544599123502,400,0.0788249033021577,0.0005334624694642,0.9746985570270804,0.0042584505468726,0.977347301838308,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9774659023522436,0.5758583093899079,0.977347301838308
63,363,1,cyclic,elliptic,5FTE,NN,,,3,256,512.0,512.0,0.0016612640565831,500,0.3445853864701094,0.0001274497079301,0.9727021150424984,0.0051977116891202,0.9766356987546946,0.0001653805152271,0.9652105159122356,1.2412670766236366e-16,0.34,1.0,0.9768728997825658,0.5427933483542834,0.9766356987546946
64,364,1,cyclic,elliptic,WTE,NN,,,1,256,,,0.0065656249476909,400,0.3707924843526072,0.0001467115489272,0.9723581735520852,0.005176822409997,0.9765566317454042,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.08,0.8,0.9766752322593398,0.5374205612584518,0.9765566317454042
65,365,1,cyclic,elliptic,onehot,NN,,,3,128,512.0,128.0,0.0039852630267848,300,0.0364103272694032,0.0002215286033283,0.9725716544771692,0.0053398700948904,0.976714765763985,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.18,1.0,0.9768728997825658,0.5450354758767479,0.976714765763985
66,366,1,cyclic,polar,5FTE,NN,,,1,128,,,0.0370693490941846,500,0.4321705302267607,6.906404158062528e-05,0.9735402253409764,0.0047579528043198,0.9767542992686302,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.02,0.2,0.9768728997825658,0.5365744653040055,0.9767542992686302
67,367,1,cyclic,polar,WTE,NN,,,3,256,128.0,512.0,0.0040428191877985,500,0.4069001041887488,5.4189243268222e-05,0.9739632338406798,0.0047207746490775,0.9772287013243725,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.92,2.0,0.9772682348290176,0.5520427903015014,0.9772287013243725
68,368,1,cyclic,polar,onehot,NN,,,3,256,128.0,128.0,0.0043812222497552,400,0.0837128696735798,0.0001804156061077,0.9742636884759832,0.0046006634522726,0.9773868353429532,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.38,1.0,0.9774659023522436,0.5533958559557204,0.9773868353429532
69,369,1,cyclic,raw,5FTE,NN,,,3,256,256.0,256.0,0.0119167596162895,400,0.3097168515180248,0.000705956279153,0.9743664755880608,0.0047633847265613,0.9778612373986956,1.2412670766236366e-16,0.9652105159122356,1.2412670766236366e-16,0.48,1.0,0.9778612373986952,0.5794048823854958,0.9778612373986956
70,370,1,cyclic,raw,WTE,NN,,,3,128,256.0,512.0,0.0156502677274769,400,0.0707233397250266,0.0002379755429846,0.9737418462146668,0.0055600412265709,0.9783356394544376,0.0001767992075508,0.9652105159122356,1.2412670766236366e-16,0.36,1.4,0.9786519074915992,0.5874533141443242,0.9783356394544376
71,371,1,cyclic,raw,onehot,NN,,,3,128,256.0,256.0,0.0122168567949188,500,0.2535842549267499,0.0003145437618898,0.9739909072939316,0.0050387758326792,0.9781379719312115,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.14,1.0,0.9782565724451472,0.5823901962978753,0.9781379719312115
72,372,1,cyclic,zone,5FTE,NN,,,2,128,128.0,,0.0477594275110648,500,0.0796681144769791,0.0001714484922213,0.9730895433880212,0.0053786221928046,0.978217038940502,0.0001653805152271,0.9652105159122356,1.2412670766236366e-16,0.22,1.0,0.9784542399683732,0.5814602709511605,0.978217038940502
73,373,1,cyclic,zone,WTE,NN,,,3,256,128.0,128.0,0.0140071400245599,500,0.1049281597706969,8.986236463152212e-05,0.9738209132239573,0.0054844928926951,0.9782961059497924,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.2,1.0,0.9784542399683732,0.5891090405399104,0.9782961059497924
74,374,1,cyclic,zone,onehot,NN,,,3,256,128.0,128.0,0.0078307711908779,500,0.4245998998723259,0.0001419629328733,0.9752164459379324,0.0051233325899712,0.9787309745008896,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.28,1.0,0.9788495750148252,0.5968526589190541,0.9787309745008896
75,375,1,raw,2dpos,5FTE,NN,16.0,5000.0,2,256,128.0,,0.0442888041371258,300,0.2621096471380697,7.944154075335168e-05,0.9754931804704486,0.0032021416613091,0.9773077683336628,8.839960377543491e-05,0.966554655070172,0.003005586528365,0.22,1.0,0.9774659023522436,0.5709645798050726,0.9773077683336628
