value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.975884562166436,65,20,log2,0.9319636746756541,2,2,850,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,119,20,log2,0.8369139942179588,2,3,1000,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,53,30,log2,0.7578589611904353,2,3,750,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,63,20,log2,0.910166200324617,3,5,800,0.975884562166436,0.47413793103448276,0.975814511293224,0.999795207864018,0.987659316204734,4883.0,0.9821428571428571,0.3125,0.47413793103448276,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,59,20,log2,0.9359999581654471,2,3,750,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,40,20,log2,0.8054315995609266,2,2,550,0.975884562166436,0.47863247863247865,0.976004799040192,0.9995904157280361,0.9876568191015783,4883.0,0.9655172413793104,0.3181818181818182,0.47863247863247865,176.0,0.975884562166436,0.0,RF,worst
0.975884562166436,52,15,log2,0.8161939435883031,2,3,800,0.975884562166436,0.47413793103448276,0.975814511293224,0.999795207864018,0.987659316204734,4883.0,0.9821428571428571,0.3125,0.47413793103448276,176.0,0.975884562166436,0.0,RF,worst
0.9756868946432101,75,35,log2,0.758538482072334,3,2,950,0.9756868946432101,0.4675324675324675,0.9756195043964828,0.999795207864018,0.9875594214625265,4883.0,0.9818181818181818,0.3068181818181818,0.4675324675324675,176.0,0.9756868946432101,0.0,RF,worst
0.9756868946432101,59,35,sqrt,0.913657680317866,7,9,450,0.9756868946432101,0.4675324675324675,0.9756195043964828,0.999795207864018,0.9875594214625265,4883.0,0.9818181818181818,0.3068181818181818,0.4675324675324675,176.0,0.9756868946432101,0.0,RF,worst
0.9756868946432101,18,45,log2,0.996462682308279,3,3,200,0.9756868946432101,0.4675324675324675,0.9756195043964828,0.999795207864018,0.9875594214625265,4883.0,0.9818181818181818,0.3068181818181818,0.4675324675324675,176.0,0.9756868946432101,0.0,RF,worst
0.9754892271199842,29,45,log2,0.8902676329778664,3,5,350,0.9754892271199842,0.4608695652173913,0.9754245754245754,0.999795207864018,0.9874595469255664,4883.0,0.9814814814814815,0.30113636363636365,0.4608695652173913,176.0,0.9754892271199842,0.0,RF,worst
0.9752915595967583,109,20,sqrt,0.8867294980498794,8,3,950,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9752915595967583,80,35,log2,0.8940656977379045,4,3,1000,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9752915595967583,41,50,log2,0.7091330113716939,3,8,650,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
