value,duration,params_C,params_class_weight,params_penalty,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5924095671081241,0,30.234580643791414,balanced,l2,0.5305396323384068,0.6412853650017464,0.5884615384615385,0.7045280122793554,0.6412853650017464,1303.0,0.3929784824462061,0.27430830039525694,0.3230912476722533,1265.0,0.5886385896180215,0.7479775980087119,0.6588106330501508,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.5305396323384068,0.0,0.5924095671081241,LR,best
0.5924095671081241,0,3642.948472964113,,l2,0.5303419648151808,0.6415094339622641,0.5888389993585632,0.7045280122793554,0.6415094339622641,1303.0,0.3904653802497162,0.2719367588932806,0.320596458527493,1265.0,0.5879765395894428,0.7485998755444928,0.6586367369285518,1607.0,0.38045375218150085,0.24660633484162897,0.29924502402196296,884.0,0.5303419648151808,0.0,0.5924095671081241,LR,best
0.5922118995848982,1,7115.027650713031,,l2,0.5307372998616328,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.3927355278093076,0.2735177865612648,0.32246039142590865,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.3797909407665505,0.24660633484162897,0.299039780521262,884.0,0.5307372998616328,0.0,0.5922118995848982,LR,best
0.5922118995848982,0,1879.3237318534543,,l2,0.5303419648151808,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.391353811149033,0.2719367588932806,0.3208955223880597,1265.0,0.5886385896180215,0.7479775980087119,0.6588106330501508,1607.0,0.3784722222222222,0.24660633484162897,0.29863013698630136,884.0,0.5303419648151808,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,7598.464176808718,,l2,0.5301442972919549,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.391353811149033,0.2719367588932806,0.3208955223880597,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.5301442972919549,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,149.12492879298605,,l2,0.529946629768729,0.6419839329374781,0.5891025641025641,0.7052954719877207,0.6419839329374781,1303.0,0.38977272727272727,0.2711462450592885,0.3198135198135198,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.529946629768729,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,2369.891172292458,balanced,l2,0.5301442972919549,0.641958041958042,0.5895953757225434,0.7045280122793554,0.641958041958042,1303.0,0.3905191873589165,0.2735177865612648,0.3217108321710832,1265.0,0.587573385518591,0.747355320472931,0.6579019446726924,1607.0,0.3793706293706294,0.24547511312217193,0.2980769230769231,884.0,0.5301442972919549,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,1960.8088207987034,,l2,0.5303419648151808,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.39160045402951194,0.2727272727272727,0.32152842497670087,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.3787085514834206,0.24547511312217193,0.2978723404255319,884.0,0.5303419648151808,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,36.087216011902555,,l2,0.5303419648151808,0.6419839329374781,0.5891025641025641,0.7052954719877207,0.6419839329374781,1303.0,0.3927355278093076,0.2735177865612648,0.32246039142590865,1265.0,0.5877750611246944,0.7479775980087119,0.6582694414019715,1607.0,0.3769633507853403,0.24434389140271492,0.2964996568291009,884.0,0.5303419648151808,0.0,0.5922118995848982,LR,best
0.5922118995848982,1,3254.6091265992327,,l2,0.5305396323384068,0.6410614525139665,0.5880845611787315,0.7045280122793554,0.6410614525139665,1303.0,0.3914027149321267,0.2735177865612648,0.3220102373196836,1265.0,0.5886385896180215,0.7479775980087119,0.6588106330501508,1607.0,0.3811188811188811,0.24660633484162897,0.29945054945054944,884.0,0.5305396323384068,0.0,0.5922118995848982,LR,best
